Article,Vedette,Definition,Localisation,INSEE_corrigé,Nom_corrigé,Commentaire
DT37-06245,"Chassetière (la),","ferme et château, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-06246,"Chassiouse (fontaine de la), ou de l’Hôpitau,","commune de Saint-Pierre-de-Tournon, près du chemin de Tournon à Launay.",Tournon
DT37-06250,"Chat (le),",paroisse de Parilly.,Parilly
DT37-06256,"Chataranne (le lieu de),","près des Mollières, commune de Chinon.",Mollières
DT37-06257,"Chat-au-Pain (le lieu de),","près de la Barboise, commune de Pouzay.",Barboise
DT37-06258,"Chat-Blanc (le lieu de),","près de la Gravière, commune de Mouzay.",Gravière
DT37-06259,"Château (le),","ferme, commune de Candes.",Candes
DT37-06260,"Château (les landes du),","près de la Hardillière, commune de Charentilly.",Hardillière
DT37-06262,"Château (étang du),","près des Repenellières, commune de Ciran.",Repenellières
DT37-06266,"Château (le lieu du),","près de la Lande, commune de Louans.",Lande
DT37-06267,"Château (le lieu du),","commune de Monnaie, près du chemin du Fief-Bouju à la Brunellerie.",Fief-Bouju
DT37-06268,"Château (le),","ferme, commune de Notre-Dame-d’Oë, près du bourg.",Notre-Dame-d’Oë
DT37-06278,"Château-Bertault (le lieu du),","près de la Bourouse, commune de Theneuil.",Bourouse
DT37-06283,"Château-de-Gannes (le lieu de),","près de la Jaltière, commune de la Roche-Clermault.",Jaltière
DT37-06285,"Châteaudin (le lieu de),","près de la Janière, commune de Ligueil.",Janière
DT37-06291,"Châteaufort (le lieu de),","près de la Loge, commune de Lerné.",Loge
DT37-06302,"Château-Gaillard (le),","hameau, commune de Joué,",Joué
DT37-06303,"Château-Gaillard (le Petit-),","ferme, commune de Joué.",Joué
DT37-06306,"Château-Gaillard (le lieu de),","près de Mirebeau, commune de Neuvy-Roi.",Mirebeau
DT37-06307,"Château-Gaillard (la métairie de),",paroisse de Notre-Dame-d’Oë.,Notre-Dame-d’Oë
DT37-06308,"Château-Gaillard (le bois de),","près des Locquets, commune de Parçay-Meslay.",Locquets
DT37-06309,"Château-Gaillard (le lieu de),","près de la Vienne, commune de Parçay-sur-Vienne.",Vienne
DT37-06310,"Château-Gaillard (le lieu de),","près de la Garlière, commune de Razines.",Garlière
DT37-06311,"Château-Gaillard (le),","ferme, commune de Saint-Cyr.",Saint-Cyr
DT37-06317,"Château-Gaillard (le lieu de),","près du Petit-Prieuré, commune de Vou.",Petit-Prieuré
DT37-06319,"Château-Garault (le lieu de),","commune de Seuilly, près du chemin de Lauresse à Seuilly.",Lauresse
DT37-06329,"Châteauneuf,","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-06338,"Château-Robin (le),","ferme, commune de Pont-de-Ruan, près de l’Indre.",Indre
DT37-06344,"Château-Vert (le lieu de),","près de la Rochelle, commune de Couziers.",Rochelle
DT37-06345,"Château-Vert (le lieu de),","près de la Roche-Pichet, commune de Ligré.",Roche-Pichet
DT37-06346,"Château-Vert (le lieu de),","près de Belair, commune de Reignac.",Belair
DT37-06347,"Château-Vert (le lieu de),","près de la Maison-Brûlée, commune de Saint-Branchs.",Maison-Brûlée
DT37-06349,"Châteaux (le lieu des),","commune de Bléré, près de l’Aubinière et du chemin de Cormery à Blere.",Aubinière
DT37-06350,"Châteaux (le lieu des),","près des Raffoux, commune de Saint-Flovier.",Raffoux
DT37-06353,"Châteigner-Berger (le lieu de),","près de Saint-Martin, commune du Bridoré.",Saint-Martin
DT37-06357,"Châteigneraie (le lieu de la),","près de la Plaine, commune de Ports.",Plaine
DT37-06359,"Châteigneraie (le clos de la),","près de Vaussouvin, commune de Vallères.",Vaussouvin
DT37-06361,"Châtelaines (le lieu des),","près des Cassardières, commune de Langeais.",Cassardières
DT37-06363,"Châtelet (le lieu du),","près de l’Aventure, commune de la Chapelle-Blanche.",Aventure
DT37-06364,"Châtelet (le lieu du),","près de la Fertonnerie, commune de Cussay.",Fertonnerie
DT37-06372,"Châtellier (le moulin du),",commune de Brèches.,Brèches
DT37-06377,"Châtellier (le lieu du),","près de la Beaudouise, commune de Civray-sur-Esves.",Beaudouise
DT37-06380,"Châtellier (le),","ferme, commune de Lussault, près de la Loire.",Loire
DT37-06389,"Châtellier (le lieu du),","commune de Saint-Nicolas-de-Bourgueil, près du chemin du Frêne aux Loges.",Frêne
DT37-06396,"Châtelliers (le lieu des),","près de la Ferraudière, commune de Sorigny.",Ferraudière
DT37-06397,"Châtelliers (le lieu des),","près du Grand-Carroi, commune de Thilouze.",Grand-Carroi
DT37-06398,"Châtenay,","hameau, commune de Cerelles, près de la Petite-Choisille,",Petite-Choisille
DT37-06399,"Châtenay (le lieu de),","près de la Grande-Audianière, commune de Monnaie.",Grande-Audianière
DT37-06413,"Châtière (la),","ferme, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-06415,"Châtière (le lieu de la),",paroisse de Vallières (Fondettes).,Vallières
DT37-06417,"Châtillon (le lieu de),","près de la Pinaudière, commune de la Celle-Saint-Avent.",Pinaudière
DT37-06422,"Châtillon-sur-Indre,","commune et chef-lieu de canton, arrondissement de Châteauroux (Indre),",Châteauroux
DT37-06423,"Chat-Lun (le lieu de),","près de l’étang de Faux, commune de Manthelan.",Faux
DT37-06436,"Chaubruère (la métairie de la),",paroisse de Saint-Germain-de-Bourgueil.,Saint-Germain-de-Bourgueil
DT37-06442,"Chaudenay,","ferme et château, commune de Saint-Cyran-du-Jambot (Indre).",Saint-Cyran-du-Jambot
DT37-06443,"Chaudière (le lieu de la),","commune de Vouvray, près de la Cisse.",Cisse
DT37-06444,"Chaudières (le lieu des),","près de la Saulais, commune de Betz.",Saulais
DT37-06445,"Chaudiète (le lieu de la),","dans la forêt de Rochecotte, commune de Saint-Patrice.",Rochecotte
DT37-06449,"Chaudronnerie (la),","ferme, commune de Cerelles, près de la Petite-Choisille.",Petite-Choisille
DT37-06453,"Chaudronnerie (le lieu de la),","près de la Bourassée, commune de Luzé.",Bourassée
DT37-06455,"Chauffeaux (le lieu des),","près de la Croix-de-Bois, commune de Sainte-Maure.",Croix-de-Bois
DT37-06482,"Chaume-de-la-Claie (le lieu de la),","près de la Chabinerie, commune de Neuilly-le-Brignon.",Chabinerie
DT37-06483,"Chaume-des-Sorciers (le lieu de la),","commune d’Yzeures, près du chemin de Tournon à Yzeures.",Tournon
DT37-06487,"Chaumelle (le lieu de la),","commune de Luzé, près du chemin de Boisaubry à l’Ile-Bouchard.",Boisaubry
DT37-06494,"Chaumeroyes (le lieu des),","près des Trois-Croix, commune de Neuil.",Trois-Croix
DT37-06501,"Chaumes (les),","ferme, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-06502,"Chaumes (les),","ferme, commune de Marigny.",Marigny
DT37-06506,"Chaumes-Dabonneau (le lieu des),","près de la Forêt, commune de Paulmy.",Forêt
DT37-06508,"Chaumes-Penthières (le lieu des),","commune de Bossay, près du chemin de la Celle-Guenand à Bossay.",Celle-Guenand
DT37-06509,"Chaumes-Sibylle (le lieu des),","commune de Reignac, près du chemin de Villepays aux Tabardières.",Villepays
DT37-06510,"Chaumette (le lieu de la),","près de la Treuillère, commune d’Avon.",Treuillère
DT37-06513,"Chaumette (la), et la Petite-Chaumette,","hameau et château, commune de Joué,",Joué
DT37-06514,"Chaumette (le lieu de la),","commune de Ports, près de la Veude.",Veude
DT37-06525,"Chaumine (le lieu de la),","paroisse de Beaumont, près Tours.",Beaumont
DT37-06527,"Chaumine (la),","ferme, commune de Candes.",Candes
DT37-06534,"Chaumodries (le lieu des),","près de la Morcellière, commune de Barrou.",Morcellière
DT37-06537,"Chaumont (le lieu de),",commune de Chisseaux.,Chisseaux
DT37-06539,"Chaumont (le lieu de),","près de Voligny, commune de Rochecorbon.",Voligny
DT37-06545,"Chaurenière (le lieu de la),","près de la Grande-Maison, commune de Champigny.",Grande-Maison
DT37-06545,"Chaurenière (le lieu de la),","près de la Grande-Maison, commune de Champigny.",Champigny
DT37-06554,"Chaussée (la croix de la),","commune de Courçay, près du Carroi-de-la-Chaume.",Carroi-de-la-Chaume
DT37-06569,"Chaussetrie (le lieu de la),","près de Roujoux, commune de Draché.",Roujoux
DT37-06573,"Chauveau (le bois),","près de la Chenaie, commune d’Esves-le-Moutier.",Chenaie
DT37-06575,"Chauveau (le marchais),","près de la Folie, commune de Saint-Flovier.",Folie
DT37-06588,"Chauvelleries (bois des),","près des Petites-Mauriceries, commune de Charentilly.",Petites-Mauriceries
DT37-06594,"Chauvellière (la), ou Chauvelière,","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-06599,"Chauvereaux (bois des),","commune de la Celle-Saint-Avent, près de la route de Bordeaux à Paris.",Bordeaux
DT37-06602,"Chauvières (le lieu des),","près des Gaudeberts, commune de Pouzay.",Gaudeberts
DT37-06611,"Chauvinière (la),","hameau, commune de La Croix-de-Bléré,",Croix-de-Bléré
DT37-06631,"Chavonnière (le lieu de la),","près de la Henauderie, commune de Vou.",Henauderie
DT37-06639,"Chef-de-Bœufs (le lieu de),","près de Vonnes, commune de Saint-Pierre-de-Tournon.",Vonnes
DT37-06643,"Chégard (le lieu de),","près de la Montaubonnière, commune de Gizeux.",Montaubonnière
DT37-06648,"Chemalé,","hameau, près de l’Indre, commune de Courçay,",Indre
DT37-06652,"Chemeron (le lieu de),","près de la ferme du Champ, commune de Lémeré.",Champ
DT37-06662,"Chemin-de-Fer (le lieu du),","près de l’Aubinette, commune de Nouans.",Aubinette
DT37-06668,"Cheminée-Ronde (la),","ferme, commune de Saint-Cyr.",Saint-Cyr
DT37-06670,"Cheminées (les Grandes-),","ferme, commune de la Croix.",Croix
DT37-06671,"Chemineraye (le lieu de la),","près des Vieillardières, commune de Saint-Épain.",Vieillardières
DT37-06672,"Chemin-Ferré (le lieu du),","commune de Sorigny, près de la route de Bordeaux à Paris.",Bordeaux
DT37-06674,"Chemin-Neuf (le),","ferme, commune de La Riche.",Riche
DT37-06680,"Chenaie (le lieu de la),","près de Jautrou, commune d’Avon.",Jautrou
DT37-06697,"Chenaie (le lieu de la),","près de la Basse-Forêt, commune de Neuil.",Basse-Forêt
DT37-06705,"Chenaie-Ronde (le lieu de la),","commune de Champigny, près du Peuil.",Champigny
DT37-06705,"Chenaie-Ronde (le lieu de la),","commune de Champigny, près du Peuil.",Peuil
DT37-06706,"Chenaies (le lieu des),","près de la Loutière, commune d’Avon.",Loutière
DT37-06707,"Chenaies (le bois des),",commune de Saint-Michel-sur-Loire.,Saint-Michel-sur-Loire
DT37-06713,"Chenanceaux (le lieu des),","près de la Grille, commune de Chinon.",Grille
DT37-06724,"Chenay (le lieu de la),","près des Reuilles, commune de Chaumussay.",Reuilles
DT37-06728,"Chenaye-Ronde (la), ou Chenaye,","ferme, commune de Marigny.",Marigny
DT37-06731,"Chêne (le),","ferme, commune de Beaumont-la-Ronce, près de la Petite-Choisille.",Petite-Choisille
DT37-06740,"Chêne (le),","ferme, commune de La Croix.",Croix
DT37-06752,"Chêne-à-Guy (le lieu du),","près de la Moussine, commune de Barrou.",Moussine
DT37-06761,"Cheneaux (le lieu des),","près de la Sermonerie, commune de Saint-Épain.",Sermonerie
DT37-06762,"Chêne-Baudais (le lieu du),","près de la Croix, commune de Chambon.",Croix
DT37-06768,"Chêne-Borgne (le lieu du),","commune de Rochecorbon, près du chemin de Vauvert à Reugny.",Vauvert
DT37-06770,"Chêne-Breton (le lieu du),","près des Bas-Closeaux, commune de Vouvray.",Bas-Closeaux
DT37-06771,"Chêne-Buard (le lieu du),","près de la Mouzillère, commune de Jaulnay.",Mouzillère
DT37-06774,"Chêne-Chevet (le lieu du),","près de la Morinaie, commune de Saint-Épain.",Morinaie
DT37-06776,"Chêne-Coq (le lieu de),","près des Chauvreaux, commune de Bossay.",Chauvreaux
DT37-06777,"Chêne-de-Courgeon (le lieu du),","dans la forêt de Sainte-Julitte, commune de la Celle-Guenand.",Sainte-Julitte
DT37-06777,"Chêne-de-Courgeon (le lieu du),","dans la forêt de Sainte-Julitte, commune de la Celle-Guenand.",Celle-Guenand
DT37-06778,"Chêne-de-la-Grand’mère (le lieu du),","près du Village-aux-Geais, commune de Charnizay.",Village-aux-Geais
DT37-06779,"Chêne-de-l’Alouette (le lieu du),","près de la Besselière, commune de Continvoir.",Besselière
DT37-06780,"Chêne-de-l’Évangile (le lieu du),","près de Biard, commune de Céré.",Biard
DT37-06781,"Chêne-Derlin (le lieu de),","près de la Lardière, commune d’Orbigny.",Lardière
DT37-06782,"Chêne-des-Croix (le lieu du),","commune de Lémeré, près du chemin de Coutureau à la Duboiserie.",Coutureau
DT37-06783,"Chêne-des-Danses (le lieu du),","commune de Marigny, près du chemin de Richelieu à Marigny.",Marigny
DT37-06784,"Chêne-des-Trois-Bois (le lieu du),","commune de Boussay, près du chemin du Bâtiment à Belair.",Bâtiment
DT37-06788,"Chêne-du-Barry (le lieu du),","près de Turpenay, commune de Saint-Benoît.",Turpenay
DT37-06791,"Chêne-du-Gué (le lieu du),","commune de Parçay-Meslay, près du chemin de Parçay à Monnaie.",Parçay
DT37-06793,"Chêne-du-Paradis, ou du Moine (les bruyères du),","près de Villeneuve, commune de Villeloin.",Villeneuve
DT37-06793,"Chêne-du-Paradis, ou du Moine (les bruyères du),","près de Villeneuve, commune de Villeloin.",Villeloin
DT37-06794,"Chêne-Ferré (le lieu du),","près de la Mare-d’Ambourg, commune de Noizay.",Mare-d’Ambourg
DT37-06805,"Chenellière (le lieu de la),","près de la Guitière, commune d’Avon.",Guitière
DT37-06807,"Chêne-Marin (le lieu de),","près de Malicorne, commune de Monts.",Malicorne
DT37-06808,"Chêne-Menuet (le lieu de),","près de Chevarnay, commune du Petit-Pressigny.",Chevarnay
DT37-06808,"Chêne-Menuet (le lieu de),","près de Chevarnay, commune du Petit-Pressigny.",Petit-Pressigny
DT37-06809,"Chêne-Moison (le lieu de),","près des Hautes-Auges, commune de Ligré.",Hautes-Auges
DT37-06812,"Chêne-Pendu (le lieu du),","près de la Joumeraie, commune de Sepmes.",Joumeraie
DT37-06813,"Chêne-Percé (le),","maison de campagne, près de l’Hermitage, commune de Saint-Symphorien.",Hermitage
DT37-06815,"Chêne-Pernay (le lieu du),","près d’Oizay-Cerçay, commune du Bridoré.",Oizay-Cerçay
DT37-06816,"Chêne-Pignier (le lieu du),","près de la Trocherie, commune de Chaumussay.",Trocherie
DT37-06818,"Chêne-Poillant (le lieu du),","près des Bergeons, commune du Petit-Pressigny.",Bergeons
DT37-06818,"Chêne-Poillant (le lieu du),","près des Bergeons, commune du Petit-Pressigny.",Petit-Pressigny
DT37-06819,"Chêne-Raffelard (la croix du),","près de la Péchardière, commune de Villeloin.",Péchardière
DT37-06819,"Chêne-Raffelard (la croix du),","près de la Péchardière, commune de Villeloin.",Villeloin
DT37-06825,"Chêneries (le lieu des),","près de la Forge, commune de Vou.",Forge
DT37-06826,"Chêne-Rigot (le lieu de),","près de l’Aubrière, commune de Saint-Épain.",Aubrière
DT37-06827,"Chêne-Robin (le lieu de),","près de la Dangerie, commune de Thizay.",Dangerie
DT37-06828,"Chenerolles (le lieu des),","près des Genièvres, commune de Faye-la-Vineuse.",Genièvres
DT37-06832,"Chêne-Rond (le),","hameau, commune de Villeloin,",Villeloin
DT37-06833,"Chêne-Rouge (le lieu du),","près des Tremblaux, commune de Marigny.",Tremblaux
DT37-06833,"Chêne-Rouge (le lieu du),","près des Tremblaux, commune de Marigny.",Marigny
DT37-06836,"Chênes (les),","ferme, commune de Saint-Senoch, près de Barbeneuve.",Barbeneuve
DT37-06841,"Chêne-Tuard (le lieu de),","près de la Fosse, commune de Neuil.",Fosse
DT37-06842,"Chenevandières (le lieu des),","près du Plessis, commune de Ferrières-Larçon.",Plessis
DT37-06848,"Chêne-Vert (le),","ferme, commune de La Riche.",Riche
DT37-06854,"Chêne-Vert (le),","ferme, commune de Villeloin.",Villeloin
DT37-06865,"Chenillé (le lieu de),","près de la Commanderie, commune de Brizay.",Commanderie
DT37-06866,"Chenillère (la),","ferme, commune de Villeloin.",Villeloin
DT37-06870,"Chenu,","commune du canton du Lude, arrondissement de la Flèche (Sarthe),",Lude
DT37-06870,"Chenu,","commune du canton du Lude, arrondissement de la Flèche (Sarthe),",Flèche
DT37-06872,"Chenusson,","village, commune de Saint-Laurent-en-Gatines, près de la Petite-Choisille,",Petite-Choisille
DT37-06873,"Cher (le),","rivière. Elle prend sa source près de Merinchal (Creuse), passe à Montluçon, Saint-Amand-Mont-Rond, Vierzon, Menetou, Selles, Saint-Aignan, Montrichard, pénètre dans l’Indre-et-Loire à Chisseaux, baigne les communes de Chenonceau, Civray, Bléré, Athée, Azay, Véretz, Larçay, Saint-Avertin, Tours, Joué, La Riche, Saint-Genouph, Savonnières, Villandry, et se jette dans la Loire au port de Travers, commune de Villandry, et en face de l’île César, commune de Saint-Mars-la-Pile.",Merinchal
DT37-06873,"Cher (le),","rivière. Elle prend sa source près de Merinchal (Creuse), passe à Montluçon, Saint-Amand-Mont-Rond, Vierzon, Menetou, Selles, Saint-Aignan, Montrichard, pénètre dans l’Indre-et-Loire à Chisseaux, baigne les communes de Chenonceau, Civray, Bléré, Athée, Azay, Véretz, Larçay, Saint-Avertin, Tours, Joué, La Riche, Saint-Genouph, Savonnières, Villandry, et se jette dans la Loire au port de Travers, commune de Villandry, et en face de l’île César, commune de Saint-Mars-la-Pile.",Civray
DT37-06873,"Cher (le),","rivière. Elle prend sa source près de Merinchal (Creuse), passe à Montluçon, Saint-Amand-Mont-Rond, Vierzon, Menetou, Selles, Saint-Aignan, Montrichard, pénètre dans l’Indre-et-Loire à Chisseaux, baigne les communes de Chenonceau, Civray, Bléré, Athée, Azay, Véretz, Larçay, Saint-Avertin, Tours, Joué, La Riche, Saint-Genouph, Savonnières, Villandry, et se jette dans la Loire au port de Travers, commune de Villandry, et en face de l’île César, commune de Saint-Mars-la-Pile.",Azay
